,Persistance,src_ID,dst_ID
8762,2,2048432857,1962334074
8763,4,3672231266,1074109285
8764,270,793860940,3978971496
8765,208,2674886016,3390838828
8766,80,799019905,3978971485
8767,38,3976689411,3391015065
8768,11,3672229350,1962334038
8769,13,800870957,3623864322
8770,11,1623048991,3353312662
8771,41,2171311930,3223150544
8772,105,1235720407,3348708293
8773,284,1124110421,4103996723
8774,79,795584085,2325249475
8775,77,1378935305,3349794490
8776,431,132803794,3242272814
8777,51,750827847,1962334026
8778,53,738332294,3978971493
8779,9,940957022,3334530381
8780,6,3766906056,3352051762
8781,35,2503406318,1074109431
8782,136,740031900,3978971492
8783,16,3527239198,4030665134
8784,168,3293905294,3390990607
8785,164,1611866369,3614061767
8786,73,3585093749,4109946239
8787,8,3428876054,3348708918
8788,127,739948031,3978971493
8789,113,738798013,1962334036
8790,479,3741785781,3978971497
8791,3,799794724,271618216
8792,22,1356016798,4215913666
8793,8,790804064,3338136047
8794,13,3585292141,3441490745
8795,3,3672219407,1074109376
8796,2,3672220009,1962333965
8797,23,280914363,1074109366
8798,10,2260922634,3324064393
8799,36,1898131476,3446784622
8800,5,3978970710,3978971499
8801,31,1951810749,3349796570
8802,4,2047905642,3390574851
8803,54,796709623,3569567606
8804,83,2106719578,1074109428
8805,26,543262886,3443665586
8806,54,4022684372,3348720563
8807,3,1962317427,1074109366
8808,27,740513628,1962334028
8809,4,2381070229,3890314061
8810,8,2005170345,3618638042
8811,142,4106728455,3390571897
8812,9,280914335,1074109373
8813,79,1700325474,3390965353
8814,4,2048270489,3890314057
8815,156,614825657,3451142767
8816,39,742704643,3978971484
8817,7,3314518690,3680294206
8818,201,738370014,3978971485
8819,447,2141754651,3391069068
8820,10,2484300357,3453619350
8821,111,739932603,3978971488
8822,18,788640057,3978971494
8823,16,938035608,3978971499
8824,5,3672220050,1962334012
8825,512,913181165,4215906743
8826,8,938035613,3978971498
8827,3,3585080800,3571692297
8828,5,2280867165,3223150130
8829,11,744324008,4041155898
8830,125,1751348069,3570053268
8831,211,741356378,3452474753
8832,15,2270456716,3623818045
8833,52,2503406267,1074109414
8834,2,1903074705,3448418343
8835,20,1190350564,3608919022
8836,175,1053320587,3978971489
8837,12,2127528006,3353310666
8838,95,1280634111,855612409
8839,109,4023771312,3455831680
8840,1,2552836765,855501328
8841,7,708109145,1235567947
8842,20,2260923246,3390916158
8843,190,1781413400,3222710219
8844,2,1635551483,3257582547
8845,176,3885269946,2321226550
8846,14,743831593,4038526663
8847,382,2198041738,3608324562
8848,2,3462077554,1235608634
8849,162,738475953,1074109413
8850,45,2502583253,846898682
8851,5,1685853667,3350329897
8852,36,1292349099,3260418829
8853,95,739948031,3978971492
8854,4,1067535575,3223173937
8855,448,3741785781,3978971496
8856,4,1169731410,3447596482
8857,10,3423792214,3390911775
8858,5,2270148369,3617732984
8859,79,3978976036,3978971490
8860,29,3754987350,3233159990
8861,7,230710459,3229883676
8862,9,3525189015,4101972246
8863,17,938035622,3978971494
8864,14,1235992690,3347605301
8865,17,1190350650,3572031517
8866,162,2279000354,3242271317
8867,61,2260923222,3242286085
8868,14,3585093752,3571692297
8869,256,2210201101,4225769666
8870,198,752794396,3451332733
8871,2,1056185092,3978971495
8872,234,2396476034,3349796571
8873,18,1633807442,3349794992
8874,81,1916844449,3353179955
8875,3,789277573,855531509
8876,10,752631295,3978971498
8877,414,1001887942,3390571552
8878,42,1627125767,3618741207
8879,39,2213222300,4225209430
8880,391,3318356861,3348631077
8881,15,2379784878,3617627622
8882,3,738563977,4225200602
8883,337,3293914538,3390986613
8884,111,796531264,3472950127
8885,1,1635274141,3569582737
8886,91,738456917,3455008426
8887,102,4106728455,3391007290
8888,23,3286116802,3390891600
8889,28,3584895989,3474336819
8890,25,4124138889,3326042567
8891,1,3585067445,3229883837
8892,4,2096345547,2336051443
8893,39,569761245,1962334002
8894,62,3318356860,3451407709
8895,25,3584895993,2321225557
8896,2,3584891760,3484897954
8897,321,671470356,3441432614
8898,51,796384405,3455830530
8899,52,1286694605,3474337062
8900,2,3584894713,4041960786
8901,88,3566147820,1962334046
8902,158,789287728,3978971491
8903,269,739800103,3978971491
8904,28,738510641,3978971489
8905,381,2581150886,4107553072
8906,531,741916113,3448447565
8907,51,2134527153,1962334077
8908,108,702045875,3447537965
8909,25,697754480,3453500616
8910,11,3584888500,3452633618
8911,47,2213222157,3617826595
8912,122,4106728455,3242288370
8913,5,568633351,3262254074
8914,15,2285206418,3449289725
8915,5,3729883411,843176162
8916,490,1056398282,3447596440
8917,160,789269104,3978971499
8918,44,3992016350,3391027279
8919,5,2211642681,3453720909
8920,5,2155151325,2199531736
8921,6,230710348,3623818045
8922,324,844417285,3443992600
8923,29,744467917,3570064028
8924,26,360214056,3617730784
8925,134,3284668354,855626989
8926,43,2280856442,3446717613
8927,284,2488505625,3474201557
8928,122,795097192,3978971485
8929,1,3997171454,3453696353
8930,41,4178723157,2317273384
8931,234,3254619634,1962333978
8932,4,3955598571,3337087261
8933,255,790729470,3978971494
8934,7,2005170350,3617679849
8935,91,795717928,3978971499
8936,7,4023729166,3399942269
8937,2,2560317358,1074109291
8938,38,834949275,3390613004
8939,6,1068333867,3455660560
8940,67,795717022,3978971490
8941,7,3585292102,2205398610
8942,30,1056066415,1962334029
8943,158,1076901003,3446787923
8944,28,3585853438,3450125832
8945,3,1053983506,2270145487
8946,140,1280634111,3558760366
8947,17,752794980,1962334028
8948,185,2082856532,1962334012
8949,69,2209280787,3978971491
8950,120,790989891,3336500834
8951,4,517386149,3233160491
8952,10,2681098851,3453166098
8953,27,3830428465,3607431316
8954,7,1258922535,2325249722
8955,5,790543871,4109936570
8956,54,2117577900,3617828644
8957,230,793860940,3978971497
8958,140,2207536930,4223535657
8959,124,799019905,3978971484
8960,332,1054418254,1962334036
8961,24,504316938,3453635133
8962,1,1053582500,3567997606
8963,318,2155476788,3571853950
8964,443,2087007439,2270145412
8965,66,742679806,3978971496
8966,1,2009418586,3448499794
8967,43,938035612,3978971497
8968,2,1483085781,3890314079
8969,1,2199532906,2270145438
8970,350,2280867179,3455651803
8971,2,573092963,3451632845
8972,9,744481484,3451396160
8973,24,791079604,3232201560
8974,153,1233844313,4030687137
8975,2,3306168850,3451140104
8976,32,1188382368,3391028722
8977,5,3526653324,3390574847
8978,11,3672241839,1074109373
8979,130,1329221541,2345955673
8980,181,739948031,3978971494
8981,517,1841384293,3453626727
8982,443,3741785781,3978971498
8983,35,1292349099,3260419471
8984,14,1611795799,3261362960
8985,38,2503406257,1074109414
8986,121,3542516064,4030665106
8987,14,4075698510,3571979771
8988,102,1287609573,3450102239
8989,3,3466406721,3451396251
8990,13,3428876046,3350287123
8991,2,1701437267,3242272477
8992,61,2260923212,3324085991
8993,18,2004880118,1074109323
8994,52,742292730,3352313440
8995,38,938035607,3978971499
8996,78,3314985004,3352061695
8997,71,842193307,3347601207
8998,14,752778343,4225200602
8999,23,1918319975,3453656413
9000,304,1494969322,3453166098
9001,27,2147398133,2270145386
9002,24,788825628,3978971493
9003,59,2260923251,3396736106
9004,2,2005170350,3335618655
9005,66,3584921307,2270145422
9006,10,150618108,3257625923
9007,2,742807505,3617749219
9008,13,283268412,1074109377
9009,3,790720926,855485072
9010,231,738370014,3978971486
9011,1,4042358206,3455663748
9012,80,3585654800,3443976898
9013,509,2200493628,4223536085
9014,367,1713443459,3335624873
9015,76,738298015,1074109413
9016,1,743798156,4225200978
9017,145,842155912,3447595388
9018,12,800707229,4041960793
9019,58,3585093813,3472982733
9020,37,1544775515,3223217652
9021,16,1052856127,3569734464
9022,1,3890132442,3262267250
9023,2,2048808235,1074109412
9024,15,1190350650,3232165611
9025,6,2563303873,3607512225
9026,146,1699834451,3451144556
9027,12,133139437,1074109385
9028,1,1066601200,3347702635
9029,2,2280867914,4096137802
9030,60,2260923259,3390945848
9031,2,2488690066,3571858696
9032,88,2216207421,283729039
9033,229,738510641,3978971491
9034,70,791025078,3229900437
9035,554,844417298,3567997692
9036,16,1054295268,4038538054
9037,1,2169649592,3453169170
9038,296,3801788912,3569671174
9039,6,2055685411,2343840190
9040,12,2510188297,3349796410
9041,433,2140679974,4093838473
9042,69,1295058435,3349796571
9043,14,1429783589,3447614960
9044,157,789269104,3978971497
9045,180,743832408,3608324142
9046,5,2475308766,3233156163
9047,8,799630666,3571691536
9048,72,744484447,4218161410
9049,316,3672239177,1074109394
9050,5,1621394828,3607423766
9051,1,937857622,2345958482
9052,1,232291615,3452384093
9053,407,3331064610,1962334005
9054,491,353636291,846938601
9055,4,1737139631,3338647934
9056,78,3331064611,1962334005
9057,99,795097192,3978971487
9058,5,1190350650,3390574651
9059,118,1663270117,4096165165
9060,168,1998727992,2345954749
9061,9,2005389022,3453614725
9062,8,697508522,3453596722
9063,80,2252579353,3233215076
9064,2,2278795635,3455008389
9065,30,3307968688,3978971487
9066,56,1264309143,3978971498
9067,27,269245030,3978971490
9068,53,3295930252,1962334034
9069,83,795717022,3978971488
9070,3,2377789345,2336051370
9071,47,4106728455,3390950086
9072,2,2381070206,2340961172
9073,10,943639395,3348630937
9074,145,269286578,3232164376
9075,301,789291060,3978971492
9076,64,2490445985,3257294787
9077,3,2299471788,3443992427
9078,2,1190350650,3347703687
9079,173,844417437,2205299074
9080,1,1190350650,3444017868
9081,49,2477741292,3451129890
9082,52,4106728455,3390700229
9083,180,2622995574,3348719163
9084,280,793860940,3978971499
9085,423,2087007437,2270145412
9086,29,791057857,3473706073
9087,289,360218183,3348630739
9088,82,1618935154,3349733929
9089,159,1053085535,4096180310
9090,24,1611569884,4030690262
9091,208,1730554138,3447568512
9092,5,3584895995,3448447930
9093,11,1675834197,3443717557
9094,268,2106675691,4225769669
9095,64,739800103,3978971488
9096,5,2209280786,3978971488
9097,13,2186292971,3390574813
9098,1,2256967760,3618636744
9099,31,3978976040,3978971490
9100,59,2256730825,3442966754
9101,12,3672181199,1962334028
9102,285,1056441617,2332752497
9103,28,2260923212,3391007433
9104,4,738875144,2321225338
9105,79,2503406263,1074109414
9106,2,2278531492,3242294429
9107,27,3585292121,855533474
9108,172,1741888656,3390574679
9109,230,789269104,3978971496
9110,4,1902809399,2318934893
9111,149,3672220297,3680252877
9112,77,356828712,3230106477
9113,347,3432432499,3452494450
9114,1,3525188020,3450326746
9115,37,938035605,3978971498
9116,8,788796577,1962333966
9117,2,800763426,3337740536
9118,186,3313123791,3618743581
9119,21,3585067444,2341451593
9120,71,795097192,3978971486
9121,2,2005170356,3450107505
9122,407,744337132,3347702736
9123,523,274892378,3455736874
9124,11,2059863875,3232165611
9125,33,3978970709,3978971497
9126,8,3314518690,3245037130
9127,9,2075950754,3455648562
9128,17,2256730820,4109946202
9129,54,2260923251,3242284338
9130,1,697754476,3607559946
9131,4,3516583245,3454970879
9132,119,795717022,3978971489
9133,136,795107592,3978971484
9134,109,791773290,3608558204
9135,7,282475505,3349900704
9136,52,3992027745,3390572382
9137,80,891728267,3233166919
9138,291,789291060,3978971493
9139,134,3527239194,3618740934
9140,2,2005170344,3473704617
9141,34,2285206418,3607513010
9142,22,3527255669,3618740955
9143,41,2270147521,2270145408
9144,99,2324512645,3391005786
9145,176,2482667062,3336844032
9146,85,4169062034,3447548124
9147,23,3319708710,3680271982
9148,82,3314518690,3444017768
9149,235,793860940,3978971498
9150,143,1280619379,3448460909
9151,394,2141754651,3242266425
9152,1,432005165,3567997662
9153,1,738447301,3618074826
9154,37,1962317432,1074109366
9155,33,1053891837,1074109418
9156,9,3466406724,3454856987
9157,32,3978970717,3978971499
9158,42,738671759,3978971485
9159,433,718027167,3453618329
9160,131,3729851168,3447596809
9161,37,2361935342,1074109340
9162,202,3592335979,3391036610
9163,189,738332294,3978971495
9164,16,1265539224,4225820031
9165,1,4106798702,2318934457
9166,3,3600291281,1962334044
9167,305,2192885005,3453502136
9168,2,939792499,3451152609
9169,148,844417453,3348706876
9170,179,548104481,3390996739
9171,9,1763964542,3348707057
9172,7,2181312201,846942962
9173,303,2211448054,3451149121
9174,241,360218176,2325375357
9175,451,3741785781,3978971499
9176,4,2138123657,1962334014
9177,6,790231403,3978971496
9178,4,1917636174,3255897397
9179,7,2075950734,3474337111
9180,32,3319708710,3571691886
9181,523,697671511,3391001394
9182,2,568626589,3617785814
9183,79,938035606,3978971498
9184,8,283267904,1074109359
9185,11,1754111509,3390902088
9186,59,743801239,3446717633
9187,53,799713969,3484728517
9188,20,3672202036,1962334010
9189,7,739692777,3455008317
9190,102,1053041011,3978971485
9191,19,1262643024,4099499217
9192,61,2260923251,3242284685
9193,2,983412274,3396739933
9194,13,2613105019,3353371618
9195,7,3527330650,4093756549
9196,21,2377634726,3390911859
9197,5,3584891773,3484897954
9198,4,1642208578,843181002
9199,342,843816813,3347703686
9200,1,3885269734,3390572053
9201,88,742704643,3978971486
9202,156,687433142,3452384785
9203,181,738370014,3978971487
9204,21,740065159,3452626449
9205,59,2260923259,3391012231
9206,464,1820031509,3680242057
9207,62,3911051330,3391025506
9208,19,1692983329,3348628070
9209,13,1179069686,3890314057
9210,485,1783879933,3451180811
9211,12,3319708710,3680272017
9212,30,1906712833,2336051423
9213,13,3690461286,1235578512
9214,148,710414587,3391033627
9215,46,2270150599,2270145425
9216,1,958255531,3349794678
9217,19,795837416,3978971494
9218,13,1056258504,3452097816
9219,372,892820610,3349796519
9220,55,791870961,3571692354
9221,6,744466822,3348631038
9222,40,232292186,3472901449
9223,139,739800103,3978971498
9224,4,2048432859,1074109320
9225,135,1280619379,3447595743
9226,89,795691610,3978971490
9227,182,3672239315,1962334195
9228,434,2087007433,2270145422
9229,1,3307968667,3978971484
9230,6,744487418,4041960588
9231,362,271675536,1962334031
9232,108,738201524,3978971486
9233,4,3992031756,3390574646
9234,2,2125082209,1962334022
9235,151,1841306030,3338647934
9236,69,751708746,2270145465
9237,285,789269104,3978971490
9238,11,3885269941,4098085718
9239,297,1303038198,842651050
9240,5,3331078642,1962334175
9241,127,1703377605,4225209488
9242,2,1503283136,3242265138
9243,8,790656331,3353385162
9244,13,1999520830,3390575000
9245,5,744371297,3455830636
9246,6,741786307,2205354441
9247,3,2478096730,1235578637
9248,61,3585093771,3571692339
9249,2,3290986152,1074109350
9250,26,1544560801,3334570818
9251,89,3798348230,2270145343
9252,8,4211136054,3572031603
9253,78,3978970709,3978971491
9254,259,799062033,3978971484
9255,20,3585067722,3571692290
9256,5,2005490882,3451531224
9257,10,2518783083,3390982277
9258,291,1699834397,4093843478
9259,154,1226551553,3978971495
9260,372,842035353,3571859075
9261,152,2260923259,3242272389
9262,63,3585067431,3455716030
9263,16,1999520830,3253252051
9264,206,743724347,3450125829
9265,416,2087007432,2270145422
9266,104,3585866419,1962334039
9267,34,3319708710,4095147939
9268,426,3331086329,1962334005
9269,431,1355804722,3390984279
9270,3,1054287711,3472905770
9271,80,2106952595,1074109429
9272,2,1539539565,3390572026
9273,7,1567449525,2059628448
9274,63,3294383216,1962334027
9275,10,3765692899,3257622897
9276,19,3978970719,3978971489
9277,212,793860940,3978971488
9278,24,3585065835,3455830758
9279,199,3992031758,3337740679
9280,1,3523557683,4217659765
9281,6,3244695152,284070057
9282,18,3978976046,3978971497
9283,17,1917002559,1962334044
9284,311,1053320587,3978971496
9285,17,795837419,3978971494
9286,41,3992031756,3337740679
9287,40,791062338,3349899335
9288,427,2087007434,2270145422
9289,1,974713985,4244118349
9290,428,718026144,3443987929
9291,28,1264309151,3978971491
9292,2,752793859,1074109359
9293,428,1264559323,3390943460
9294,6,742359669,3472992948
9295,6,282393466,4038538054
9296,15,1053112616,3978971492
9297,15,3307968850,3978971486
9298,1,3585067725,3451631785
9299,7,3314518690,3608406018
9300,57,2503406244,1074109417
9301,160,795123333,3978971497
9302,31,1878286742,1962334163
9303,455,1258992072,3390926433
9304,3,3524407289,3390572081
9305,3,2048620204,3350329669
9306,4,3904641539,3455648566
9307,5,795666946,3455831469
9308,409,2141754651,2345958460
9309,25,796525224,1962334020
9310,8,1653760079,1235566828
9311,135,2256962229,3978971494
9312,2,2285199487,3396736477
9313,163,795814298,3978971493
9314,243,2256962228,3978971494
9315,2,3494302126,3484897972
9316,4,913321633,3618074834
9317,103,738325760,3978971487
9318,5,281458878,3390574879
9319,18,3758581878,3391045309
9320,5,744358254,3571692294
9321,8,2503406229,1074109414
9322,57,743724653,4041201378
9323,5,3585067747,4223554307
9324,41,3307968851,3978971486
9325,234,1074069377,3890314059
9326,1,575712276,3474332523
9327,15,1863878584,3391013268
9328,34,742933283,4173921290
9329,9,3585292143,4041960822
9330,15,1705045400,3257624735
9331,59,2554116708,3453188632
9332,114,739932603,3978971496
9333,5,3801788594,3347704287
9334,6,230695889,3347595688
9335,3,1863232160,3571853918
9336,15,1053942572,3451631954
9337,47,791857665,3614059884
9338,1,2089712306,3451136907
9339,21,938035613,3978971490
9340,150,1737468514,846915517
9341,6,568628632,3442958578
9342,26,751867125,3571692346
9343,68,1234923770,3618053041
9344,11,1433919878,3261529631
9345,34,791716580,4038534060
9346,9,3885270344,3391004681
9347,489,360214141,3334584641
9348,3,740366608,3607604430
9349,262,1053320587,3978971497
9350,41,269245035,3978971499
9351,56,741970094,4218199259
9352,33,751870088,3978971498
9353,2,739968147,3347702740
9354,43,793867464,3978971491
9355,436,1054417174,3446717519
9356,11,3527241947,3618741126
9357,14,2487531529,3233208641
9358,47,4268026223,3255952501
9359,463,718026843,3450300493
9360,4,738949581,3607623181
9361,43,1053112616,3978971493
9362,1,3585292159,3450222888
9363,37,3584894708,2321225613
9364,47,795123333,3978971496
9365,38,3672201856,1962333995
9366,454,3741785781,3978971488
9367,5,793928114,3448447665
9368,20,2503406241,1074109417
9369,19,3585067775,3399942174
9370,5,2309602070,4107593136
9371,2,1313691794,1235566728
9372,4,1956179944,3474201542
9373,90,139133314,3233217258
9374,312,1917762770,3396737597
9375,33,2277198090,3396743354
9376,30,2151717380,3390613005
9377,156,1888477880,4041960588
9378,399,4106739611,4109948242
9379,9,2005170350,3347601279
9380,114,3742023912,3349796570
9381,82,2503406224,1074109414
9382,2,285051572,4225200602
9383,28,269246035,3978971497
9384,140,2278746272,3447596377
9385,28,3744235922,3455648731
9386,188,3413845840,3390983794
9387,14,2291625578,3223150553
9388,263,1074069377,3890314058
9389,12,2291625578,3443994509
9390,127,2256962225,3978971494
9391,13,269245029,3978971496
9392,12,739667869,3222711722
9393,72,1234923770,3451487832
9394,19,2204351244,3978971490
9395,98,3672239313,1962334194
9396,14,3307968857,3978971485
9397,160,751722727,1962334076
9398,159,799625176,3978971497
9399,431,3556629676,3256819999
9400,7,1721981389,1235608601
9401,12,2005170341,3349791205
9402,3,792683427,3348630039
9403,14,1272873892,1074109373
9404,164,3284972430,4030665106
9405,102,2269646325,3455659003
9406,81,3527239274,4030665149
9407,27,2365549759,1962333988
9408,430,2087007436,2270145422
9409,313,1842912857,3607972433
9410,1,2487531533,3447622009
9411,14,1056225280,3350330209
9412,16,3885269642,3452106152
9413,31,1329056260,4030689852
9414,5,2365549757,1962333988
9415,63,3527239272,4030665149
9416,92,710885509,3233176105
9417,102,738510641,3978971497
9418,340,3672239315,1962334194
9419,19,3585292060,3452474650
9420,68,3672219552,3453188633
9421,46,3307968859,3978971485
9422,4,3314518690,3450105941
9423,128,4106751404,3337040690
9424,2,3992031756,3390574647
9425,7,2198075051,3455831494
9426,1,1235003616,3353384794
9427,1,3885270333,4225819651
9428,97,1355621622,3446713543
9429,41,3885270310,3349925491
9430,5,795235184,2205354924
9431,6,3527255976,4030665149
9432,26,742061414,3260416810
9433,22,3978970708,3978971490
9434,88,3363793107,3353371437
9435,5,3307133549,3347605301
9436,80,2503406226,1074109414
9437,110,1355747105,3453170018
9438,70,2117291623,3223212180
9439,12,150926012,3890314057
9440,2,3523517813,3237900981
9441,24,601123733,3349796406
9442,16,2377634709,3390574987
9443,2,517385498,3233211136
9444,12,283267939,1074109358
9445,40,3307968661,3978971486
9446,151,795717928,3978971491
9447,44,2390870722,3448447981
9448,5,1190350714,3390999399
9449,132,3448114115,3447595365
9450,10,3584895972,2341451371
9451,140,3463803422,2324913048
9452,51,517385464,3474427906
9453,101,795717022,3978971498
9454,162,800765014,1962334035
9455,6,743039248,3978971493
9456,13,2061843534,3570027346
9457,8,1235609907,3353384794
9458,18,3273778463,3390978279
9459,22,1828396310,3607368658
9460,59,2209280787,3978971499
9461,5,752689874,3454818642
9462,1,1054158747,3399954268
9463,512,743724299,4109936418
9464,184,1848462271,3452106119
9465,23,3670072558,2205365290
9466,56,2487475774,3446788090
9467,97,621523114,3338136771
9468,266,793860940,3978971489
9469,426,2087007437,2270145422
9470,13,1920262614,3349763613
9471,1,3512618438,3572021661
9472,62,2503406235,1074109414
9473,348,3838943897,3337636617
9474,17,3978976046,3978971498
9475,7,2075950762,3233199778
9476,222,1053320587,3978971499
9477,35,3978970717,3978971490
9478,430,1323903755,3390917509
9479,25,2246648141,3473704528
9480,78,3585080824,3452140685
9481,23,3366124537,3451142767
9482,61,2260923222,3390571898
9483,90,793867464,3978971489
9484,64,4031997332,3447540065
9485,154,504999634,846914781
9486,13,2131888018,3347601167
9487,18,3754987350,3451149138
9488,266,3289153804,3455008405
9489,64,3307968850,3978971485
9490,73,3348924201,3453626735
9491,3,738433434,2270145384
9492,1,2017888172,3349793440
9493,90,795123333,3978971498
9494,1,4182134627,2343839911
9495,445,3741785781,3978971490
9496,446,2137329101,3454819386
9497,149,1280619379,3443990606
9498,50,2210298044,2341409483
9499,39,3525781446,3443670929
9500,424,2087007429,2270145422
9501,9,796754445,3450218696
9502,180,1052863752,1962334036
9503,17,3978974071,3978971494
9504,2,3584894699,3349736355
9505,63,1655580088,846938620
9506,78,2256962228,3978971493
9507,340,2414804013,3261529143
9508,7,281279661,1074109248
9509,119,738325760,3978971484
9510,4,3978976021,3978971495
9511,71,1530411549,3390991467
9512,1,3366086899,1235578458
9513,234,2106719615,1074109428
9514,5,740035990,3451631742
9515,51,3672239323,1962334194
9516,20,3307968851,3978971485
9517,261,1074069377,3890314056
9518,411,1774645284,4102004111
9519,27,4097441622,3242286630
9520,4,2181312201,3223214927
9521,198,3912702999,3473456364
9522,43,3672239313,1962334192
9523,5,793860940,855145358
9524,134,739932603,3978971499
9525,8,3307968857,3978971487
9526,10,938035608,3978971488
9527,7,1055977256,3484897954
9528,353,537723948,3617663516
9529,17,796606378,4093711853
9530,3,800592109,4041960754
9531,1,2377634750,846938583
9532,36,740762139,2325249618
9533,103,1067785119,3453171933
9534,2,2602980970,3334479940
9535,351,2280922034,3472963170
9536,5,2112157890,2346382272
9537,198,752804999,3455008393
9538,15,1264309145,3978971489
9539,448,356827995,3349796575
9540,30,2503406232,1074109414
9541,64,3585093792,3451631954
9542,45,789287728,3978971497
9543,3,1663270094,4096165165
9544,235,738510641,3978971499
9545,53,2377634709,3623829011
9546,4,1690882248,3348702748
9547,210,3672239315,1962334192
9548,373,3313123791,3232231381
9549,158,1999529410,3391071829
9550,50,2260923251,3391003020
9551,136,2359936944,1074109431
9552,218,738201524,3978971485
9553,5,2005170341,3233210784
9554,5,2048614281,4104016765
9555,235,2465821004,3390960983
9556,3,4080453846,3223150554
9557,12,3525189015,3608928071
9558,70,2256962227,3978971492
9559,5,791455444,3472993045
9560,51,3307968852,3978971484
9561,9,2198072002,2205364814
9562,5,788609296,3451487831
9563,68,2256962230,3978971493
9564,22,3584891826,3349715932
9565,83,1508276003,3453572632
9566,53,1613297786,3617747290
9567,353,796720172,1962334022
9568,3,3585292157,3453165042
9569,24,1259564082,3484900754
9570,5,3978976038,3978971496
9571,26,710889397,3472901193
9572,18,789261236,3352311164
9573,36,3307968853,3978971484
9574,28,1233951067,4038537804
9575,219,1280619379,3444017550
9576,1,1053064276,3474331842
9577,462,2056258359,3617733512
9578,183,1126114945,3569566988
9579,197,1226551553,3978971492
9580,76,710577776,2325249293
9581,13,751065849,3484683424
9582,441,3556623627,3484683277
9583,59,2260923251,3396737181
9584,441,3361704932,3390995405
9585,2,1393629926,3348629030
9586,38,3527255971,4030665149
9587,22,738854570,3570063966
9588,52,543262829,3441432622
9589,36,2247571604,3607623181
9590,21,281280087,1962334195
9591,2,1950692057,3450239774
9592,66,1636086451,1962334021
9593,98,2359938865,1962334010
9594,5,3585067443,3451631625
9595,19,139068319,3337821445
9596,43,3307968863,3978971486
9597,365,360213850,3474331837
9598,11,3672241826,1074109366
9599,46,2487917459,3337821957
9600,1,1524290967,3337040494
9601,9,232383875,3336501215
9602,36,899047393,3347766015
9603,4,568628633,3338559062
9604,2,1190350650,846849370
9605,11,2005170346,3223149794
9606,350,739800103,3978971496
9607,118,1053193846,2205392965
9608,106,2503406237,1074109414
9609,254,738510641,3978971498
9610,36,3978976024,3978971493
9611,15,795691610,3978971488
9612,9,2198075069,3452633557
9613,1,3466406066,842551477
9614,106,3746589249,3223214869
9615,34,4211136322,3255897013
9616,23,2279000370,3396739842
9617,14,2381070311,3890314076
9618,173,3335984953,3455737260
9619,9,3672239321,1962334195
9620,437,2087007427,2270145422
9621,356,1250980814,3334526798
9622,180,2096345672,4030687066
9623,14,796754445,2325249769
9624,14,2214382986,3222708445
9625,149,574683156,3349792405
9626,37,3584888499,2205398986
9627,14,3741785783,3349715170
9628,34,3767377626,3453268846
9629,31,2206634729,3349796381
9630,1,578208780,3617785601
9631,1,2005170356,3347703684
9632,1,742073474,3448447668
9633,307,2569360549,3452549481
9634,9,3672219405,1074109386
9635,2,3672201825,1074109412
9636,7,3885269881,3390572272
9637,1,1782306314,3617761153
9638,104,795717928,3978971488
9639,185,799062033,3978971486
9640,6,4217867024,1074109395
9641,65,3672241883,1962334036
9642,326,3741525762,3390983233
9643,22,2415464997,3390612992
9644,17,3306889460,3571978009
9645,149,795717022,3978971497
9646,14,1642775064,3353373484
9647,18,1056066415,1962334022
9648,33,3307968858,3978971486
9649,283,3872119846,3455008355
9650,4,2487475774,3449033330
9651,30,3756989050,4103986397
9652,359,2245326077,3350286961
9653,22,4225998029,3455830636
9654,13,795107553,1962334037
9655,33,3672239314,1962334193
9656,4,1286821695,2270145447
9657,18,2048432879,1074109316
9658,55,3978976028,3978971492
9659,12,743244778,3390572106
9660,184,3756983470,3335624920
9661,53,790585769,3348718422
9662,262,514405543,3568020152
9663,6,1416856274,1235558919
9664,24,2048432877,1074109316
9665,7,1319536184,3455796755
9666,368,356827995,3349796385
9667,3,568626436,2325249293
9668,2,2246670594,3335625040
9669,44,742679806,3978971489
9670,6,2260922835,3390571818
9671,522,542360659,3390574698
9672,34,3307968664,3978971486
9673,47,2560491225,3338134403
9674,30,3584891827,4095596378
9675,4,697554472,3337040771
9676,36,2503406254,1074109417
9677,260,517385563,3453624618
9678,533,2198075858,3337040462
9679,3,742710444,3337636347
9680,155,2087007424,2270145422
9681,168,3298450362,3349796378
9682,5,3979261845,2059628448
9683,22,2245324958,2318934870
9684,204,795123333,3978971499
9685,272,2340599549,283536410
9686,449,3741785781,3978971491
9687,4,2198075051,855442696
9688,5,1928490209,3396760917
9689,8,3585067425,3447677281
9690,2,1846628072,3451130427
9691,7,2085812434,3447549546
9692,5,796525224,1962334022
9693,4,1208744651,3443994559
9694,47,2256962229,3978971492
9695,67,3263376961,3242281810
9696,71,795814298,3978971495
9697,87,577529170,3349792405
9698,16,795121926,3617627471
9699,454,2359936989,1074109419
9700,67,738325760,3978971485
9701,1,845026597,3443990792
9702,8,1770889516,3607368658
9703,31,3978976037,3978971497
9704,243,209847208,3472952779
9705,417,752780092,3453619662
9706,83,3672239323,1962334195
9707,95,504320933,3242286858
9708,242,1074069377,3890314057
9709,15,800592109,3348631270
9710,23,2256962225,3978971493
9711,2,2285203833,3349716565
9712,5,1067763068,4038538054
9713,363,1902972905,3353385922
9714,216,1829442342,2338150216
